subset_policy,artifact_id,case_or_episode_key,case_id,aggregation_configuration,aggregation_perspective,measurement_role,source_dataset,horizon_config,actor_view,total_rows,attempted_rows,attempted_share,q_n,q_mean,q_median,share_q_le_075,near_uniform_093,usable_loose,usable_primary,usable_strict
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012956,ipv_012956,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5091462517580572,0.44682698920505803,0.717948717948718,0.14102564102564102,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012958,ipv_012958,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,45,45,1.0,45.0,0.5299782211370168,0.3808225996747071,0.7333333333333333,0.26666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012961,ipv_012961,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5164719063613902,0.52176203648727,0.8076923076923077,0.15384615384615385,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012961,ipv_012961,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.48791351092687363,0.38061963390765124,0.7692307692307693,0.16666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012962,ipv_012962,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5164719063613902,0.52176203648727,0.8076923076923077,0.15384615384615385,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012962,ipv_012962,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.48791351092687363,0.38061963390765124,0.7692307692307693,0.16666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012964,ipv_012964,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5241558346080281,0.47669931086640416,0.7564102564102564,0.08974358974358974,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012966,ipv_012966,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.6196314543008153,0.571666563629148,0.6410256410256411,0.23076923076923078,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012967,ipv_012967,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4601523099300876,0.17557430178713593,0.6282051282051282,0.28205128205128205,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012968,ipv_012968,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4024761633234819,0.28057241183157833,0.8205128205128205,0.16666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012968,ipv_012968,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5635824008301716,0.5602480028573811,0.6923076923076923,0.19230769230769232,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012971,ipv_012971,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.540214202832343,0.4841629727473253,0.6538461538461539,0.28205128205128205,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012971,ipv_012971,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4804620624590182,0.3905123151042297,0.7307692307692307,0.20512820512820512,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012977,ipv_012977,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,55,55,1.0,55.0,0.5106569663043045,0.254364828217998,0.6363636363636364,0.34545454545454546,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012980,ipv_012980,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5856364140959257,0.5595924845505589,0.6794871794871795,0.2564102564102564,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012982,ipv_012982,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5360161488347985,0.5564642286317627,0.9102564102564102,0.05128205128205128,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012988,ipv_012988,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4448661372673072,0.36043213744967906,0.8461538461538461,0.11538461538461539,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012988,ipv_012988,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4442550189086148,0.28740248443652994,0.7564102564102564,0.23076923076923078,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012988,ipv_012988,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.6481708522626276,0.6460255232361682,0.6153846153846154,0.24358974358974358,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012993,ipv_012993,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.45752506528761633,0.4329814229507161,0.8717948717948718,0.08974358974358974,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012994,ipv_012994,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,34,34,1.0,34.0,0.3816902539663763,0.2832228119108819,0.8235294117647058,0.11764705882352941,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012995,ipv_012995,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4137581964024008,0.31700367703798094,0.8717948717948718,0.05128205128205128,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012995,ipv_012995,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.5957854302269208,0.6172496813554292,0.6025641025641025,0.32051282051282054,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012995,ipv_012995,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.518789994342709,0.3383417732941761,0.6153846153846154,0.358974358974359,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012997,ipv_012997,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5032743387053593,0.3344479601187885,0.6923076923076923,0.28205128205128205,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_012997,ipv_012997,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.49450665192965315,0.28923607197464213,0.6666666666666666,0.32051282051282054,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013000,ipv_013000,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,73,73,1.0,73.0,0.5144383298899281,0.3922227580575361,0.6575342465753424,0.273972602739726,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013000,ipv_013000,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,73,73,1.0,73.0,0.3849649190475575,0.1610985429860233,0.7397260273972602,0.2465753424657534,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013001,ipv_013001,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5528407246715884,0.4794490694130684,0.6794871794871795,0.2564102564102564,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013001,ipv_013001,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.23792614785386673,0.14339395238705716,0.9358974358974359,0.02564102564102564,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013002,ipv_013002,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.5528407246715884,0.4794490694130684,0.6794871794871795,0.2564102564102564,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013002,ipv_013002,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.23792614785386673,0.14339395238705716,0.9358974358974359,0.02564102564102564,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013006,ipv_013006,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,70,70,1.0,70.0,0.5037239147028867,0.31200698542447436,0.6571428571428571,0.3142857142857143,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013016,ipv_013016,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4530500089044753,0.3055545041166251,0.7307692307692307,0.24358974358974358,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013016,ipv_013016,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.6004631560426029,0.5047543652633532,0.6025641025641025,0.3974358974358974,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013019,ipv_013019,target_future|waymo_train,key_agent_1,target_future,waymo_train,not_applicable,target_future,75,75,1.0,75.0,0.4381919161218845,0.21749881776364965,0.7733333333333333,0.18666666666666668,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013020,ipv_013020,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4101337153959257,0.1901957101756337,0.7435897435897436,0.2564102564102564,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013020,ipv_013020,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,78,78,1.0,78.0,0.4365942572329637,0.34309363779083407,0.8333333333333334,0.11538461538461539,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013020,ipv_013020,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,78,78,1.0,78.0,0.4448154273808561,0.3684246874428856,0.7948717948717948,0.1282051282051282,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013021,ipv_013021,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,50,50,1.0,50.0,0.3740049654568713,0.14309169137985314,0.78,0.2,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013021,ipv_013021,counterpart_current|waymo_train,key_agent_2,counterpart_current,waymo_train,not_applicable,counterpart,50,50,1.0,50.0,0.331173295476444,0.1894044697907406,0.88,0.12,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013021,ipv_013021,target_future|waymo_train,key_agent_2,target_future,waymo_train,not_applicable,target_future,50,50,1.0,50.0,0.5279905726427829,0.4975991992506133,0.62,0.26,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_013024,ipv_013024,counterpart_current|waymo_train,key_agent_1,counterpart_current,waymo_train,not_applicable,counterpart,39,39,1.0,39.0,0.5404014788821807,0.4281074842790195,0.6923076923076923,0.2564102564102564,True,True,True
